age,job_n,marital_n,education_n,housing_n,month_n,pdays_n,duration,cons.conf.idx
48,4,1,6,1,0,0,40,-36.4
51,6,0,0,0,2,0,104,-42.7
44,0,1,5,1,0,0,234,-36.4
49,7,0,0,1,2,0,275,-42.7
38,3,0,0,0,8,0,277,-47.1
66,3,0,5,1,0,1,171,-40.0
36,3,0,3,1,2,0,159,-42.7
33,2,0,1,1,0,0,169,-46.2
50,3,0,0,1,2,0,122,-42.7
59,2,2,1,2,0,0,157,-46.2
49,0,0,0,0,1,0,183,-41.8
39,3,0,1,1,0,0,101,-46.2
33,1,1,1,1,2,0,63,-42.7
58,5,0,6,1,0,0,101,-46.2
43,4,0,4,1,5,0,190,-42.0
52,2,0,4,0,2,0,606,-40.3
49,1,1,1,1,2,0,205,-42.7
33,3,0,3,0,0,0,339,-36.4
27,3,1,3,0,2,0,86,-42.7
57,3,0,0,0,2,0,324,-42.7
27,2,0,3,0,1,0,145,-41.8
43,3,0,3,0,0,0,7,-46.2
31,2,0,6,1,0,0,443,-46.2
31,2,0,6,1,7,0,170,-50.0
47,2,2,1,0,5,0,352,-42.0
52,1,0,1,1,2,0,946,-42.7
20,3,1,0,0,9,0,36,-37.5
42,0,0,1,1,2,0,424,-42.7
31,1,1,1,1,1,0,89,-41.8
40,3,1,5,0,1,0,274,-41.8
48,1,0,1,1,3,0,72,-36.1
36,4,0,4,0,0,0,335,-36.4
37,4,0,6,1,4,0,364,-26.9
35,3,0,0,0,1,0,263,-41.8
39,4,0,4,0,0,0,31,-36.4
42,8,0,6,0,2,0,185,-42.7
37,3,0,3,1,3,0,161,-31.4
31,4,1,6,1,1,0,817,-41.8
28,4,1,6,0,2,0,96,-42.7
37,2,2,1,1,5,0,227,-30.1
25,3,0,0,1,2,0,309,-42.7
44,3,2,0,0,0,0,154,-46.2
42,4,0,3,0,0,0,209,-36.4
30,4,1,6,1,2,0,91,-42.7
45,3,0,0,1,3,0,111,-36.1
30,3,0,3,1,2,0,58,-42.7
58,3,0,0,0,1,0,69,-41.8
52,3,0,0,0,1,0,50,-41.8
28,1,1,3,1,0,0,393,-36.4
45,3,0,0,1,0,0,160,-36.4
30,4,1,4,1,0,0,144,-46.2
46,4,2,3,1,0,0,128,-36.4
29,1,1,4,1,1,0,161,-40.8
44,10,0,0,0,0,0,1574,-36.4
45,10,0,3,1,0,0,39,-46.2
29,10,0,0,1,0,0,224,-46.2
34,4,0,3,1,8,0,904,-47.1
43,8,0,3,0,0,0,173,-36.4
37,1,0,1,0,0,0,284,-36.4
43,6,0,4,1,0,0,310,-36.4
31,2,0,1,1,2,0,44,-40.3
40,2,1,1,1,0,0,222,-36.4
47,6,0,0,0,5,0,755,-42.0
34,3,0,4,1,0,0,518,-36.4
51,4,0,4,1,3,0,300,-36.1
31,1,0,1,0,2,0,160,-42.7
33,4,0,6,1,2,0,90,-42.7
37,3,0,1,1,0,0,475,-46.2
30,4,1,4,0,0,0,86,-46.2
34,3,0,3,1,0,0,178,-46.2
44,8,0,6,2,0,0,38,-36.4
52,4,0,4,1,3,0,425,-36.1
37,2,0,1,1,0,0,113,-46.2
31,3,0,3,1,8,0,126,-47.1
35,4,0,2,1,1,0,344,-41.8
29,4,1,4,0,3,0,198,-36.1
37,8,0,6,0,5,0,169,-42.0
36,4,0,3,1,1,0,390,-40.8
22,4,1,4,0,0,0,29,-46.2
44,1,0,1,0,2,0,374,-42.7
53,4,0,4,1,2,0,264,-42.7
54,2,0,1,1,0,0,594,-46.2
33,1,1,1,1,0,0,111,-36.4
31,3,0,3,0,0,0,180,-36.4
17,11,1,3,2,3,0,498,-31.4
32,4,1,6,0,1,0,1048,-40.8
47,2,1,6,0,3,0,151,-36.1
30,1,0,6,2,0,0,132,-46.2
58,5,0,4,0,5,0,158,-42.0
30,2,1,6,1,3,0,386,-36.1
47,1,0,1,0,3,0,130,-36.1
30,3,1,3,0,2,0,985,-42.7
31,2,0,6,1,5,0,408,-42.0
35,0,0,1,0,0,0,122,-36.4
26,3,0,3,0,0,0,135,-46.2
31,2,0,6,0,0,0,213,-46.2
54,2,0,6,1,2,0,72,-33.6
32,4,0,4,0,3,0,172,-36.1
39,2,0,1,1,2,0,301,-42.7
40,2,2,3,1,2,0,481,-42.7
33,2,1,6,1,8,0,143,-34.6
49,3,2,0,0,8,0,430,-47.1
46,2,0,2,1,8,0,513,-47.1
44,6,0,6,0,0,0,1380,-46.2
36,4,0,1,0,3,0,452,-36.1
38,4,2,4,1,0,0,287,-36.4
50,9,0,5,1,0,0,185,-36.4
44,0,0,6,0,2,0,468,-42.7
30,4,1,6,1,1,0,263,-39.8
38,3,0,0,1,5,0,117,-42.0
46,4,0,4,0,0,0,251,-36.4
42,6,0,6,0,0,0,426,-36.4
36,6,0,1,0,5,0,356,-42.0
33,3,0,3,0,1,0,164,-41.8
66,7,1,0,1,8,0,1958,-47.1
31,6,0,6,0,8,0,397,-47.1
36,3,0,0,1,2,0,221,-42.7
33,4,1,1,0,3,0,129,-36.1
49,2,2,6,0,3,0,126,-36.1
51,1,0,1,0,3,0,20,-36.1
37,4,1,6,1,3,0,210,-36.1
54,2,0,6,0,3,0,219,-36.1
44,3,0,0,0,5,0,62,-42.0
29,2,1,3,0,0,0,79,-46.2
32,2,0,6,0,3,0,133,-36.1
28,3,0,3,0,0,0,90,-36.4
34,4,0,4,1,3,0,189,-36.1
44,2,0,6,1,3,0,254,-31.4
37,2,1,6,0,0,0,570,-36.4
31,3,0,3,1,0,0,97,-36.4
30,7,0,1,1,2,0,383,-42.7
43,2,0,1,1,0,0,67,-36.4
27,9,1,6,1,1,0,121,-39.8
37,2,0,1,0,8,0,73,-47.1
46,7,0,3,0,1,0,200,-40.8
39,2,0,6,0,8,0,72,-47.1
28,3,0,0,1,2,0,44,-42.7
32,2,1,1,0,0,0,247,-36.4
35,4,0,4,0,0,0,161,-36.4
31,3,0,0,1,0,0,159,-36.4
36,6,1,6,1,1,3,300,-40.8
41,2,2,1,1,1,0,204,-41.8
53,2,2,1,1,1,0,70,-40.8
36,0,2,6,0,0,0,767,-36.4
40,2,1,1,1,8,0,133,-47.1
28,2,1,6,0,3,0,332,-31.4
36,8,2,0,0,0,0,212,-36.4
31,2,0,6,0,3,0,180,-36.1
40,8,0,1,1,1,0,238,-41.8
30,1,1,1,1,0,0,187,-46.2
51,2,0,3,0,5,0,515,-42.0
32,2,1,1,0,0,0,278,-46.2
36,3,0,0,1,1,0,86,-41.8
56,6,0,6,1,2,0,90,-42.7
32,4,0,1,1,0,0,67,-46.2
44,3,1,0,0,0,0,189,-36.4
59,5,0,5,1,3,0,73,-36.1
48,3,0,2,0,0,0,22,-46.2
49,7,0,1,0,5,0,671,-42.0
35,4,1,4,1,2,0,53,-42.7
31,4,1,4,1,8,0,170,-47.1
52,4,0,1,1,3,0,165,-36.1
57,4,0,0,0,0,0,50,-36.4
31,2,1,6,0,3,0,69,-36.1
47,3,1,0,1,0,0,162,-36.4
28,1,1,3,1,0,0,59,-46.2
32,2,0,6,1,3,0,1366,-36.1
38,7,0,6,1,5,0,233,-42.0
45,1,1,1,1,5,0,670,-42.0
30,4,1,6,1,0,0,150,-46.2
40,4,0,1,1,3,0,105,-36.1
49,0,1,6,1,6,1,583,-33.0
24,1,1,1,1,2,0,242,-42.7
52,4,0,2,0,0,13,498,-46.2
51,4,1,4,0,3,0,1740,-36.1
59,2,2,4,0,3,0,477,-31.4
57,5,0,0,0,3,0,185,-36.1
33,7,2,3,0,0,0,1321,-36.4
37,4,0,4,0,8,20,277,-34.6
31,2,0,1,1,5,0,97,-42.0
26,3,1,0,0,2,0,53,-42.7
39,4,0,4,1,0,0,346,-46.2
48,3,2,0,0,0,0,88,-36.4
51,1,0,1,1,3,0,201,-36.1
53,6,0,5,1,2,0,250,-42.7
59,6,0,5,1,9,0,107,-29.8
25,2,1,1,0,8,0,178,-47.1
36,2,0,6,1,2,0,99,-42.7
37,10,0,6,1,1,0,316,-41.8
44,3,0,3,1,0,0,172,-36.4
37,3,0,3,0,0,0,301,-46.2
56,5,0,0,1,0,0,112,-36.4
39,6,0,1,0,3,0,402,-36.1
33,4,1,6,0,0,0,284,-46.2
35,3,0,3,1,1,0,126,-41.8
33,1,1,4,0,0,0,182,-36.4
45,9,0,5,0,0,0,315,-36.4
21,3,1,3,2,2,0,208,-42.7
30,4,1,6,1,3,0,86,-36.1
38,2,0,6,0,3,0,85,-36.1
49,1,2,1,1,2,0,100,-42.7
47,6,0,6,1,3,0,20,-36.1
36,2,1,2,1,0,0,125,-46.2
46,0,0,1,1,3,0,358,-31.4
50,1,1,1,0,2,0,81,-42.7
40,1,0,1,0,8,0,161,-47.1
26,3,0,3,1,2,0,300,-42.7
29,2,1,3,1,0,0,111,-46.2
44,2,1,6,1,0,0,141,-36.4
51,3,0,3,0,1,0,60,-41.8
38,4,0,6,1,3,0,235,-36.1
35,3,0,2,0,0,0,418,-36.4
33,1,0,1,1,0,0,178,-46.2
34,10,1,3,1,2,0,38,-42.7
29,2,1,6,1,2,0,73,-42.7
54,8,2,4,1,0,0,553,-46.2
35,3,1,3,0,2,0,416,-42.7
44,6,0,1,1,5,0,669,-42.0
55,4,0,6,1,3,0,150,-36.1
58,6,0,6,1,2,0,332,-42.7
25,3,1,3,1,0,0,155,-36.4
33,3,0,3,1,5,0,340,-42.0
30,2,1,6,1,1,0,148,-41.8
33,8,0,3,1,2,0,181,-42.7
56,1,0,1,1,0,0,373,-46.2
46,1,0,3,0,2,0,153,-42.7
41,6,0,2,0,0,0,529,-36.4
38,1,0,1,1,0,0,106,-36.4
47,9,0,5,0,3,0,111,-36.1
42,8,0,6,2,0,0,64,-46.2
30,3,1,0,1,2,0,82,-42.7
38,4,1,4,0,0,0,474,-36.4
30,3,0,1,1,2,0,1153,-42.7
43,2,1,1,0,1,0,73,-41.8
41,2,0,6,0,6,0,213,-33.0
27,1,1,1,0,0,0,156,-36.4
50,1,1,2,1,8,0,429,-47.1
38,3,1,0,0,0,0,118,-36.4
23,4,1,4,2,1,0,148,-41.8
86,5,2,0,1,5,0,237,-30.1
34,4,0,4,0,1,0,320,-41.8
54,2,0,6,1,2,0,121,-42.7
56,1,0,0,1,1,0,139,-41.8
58,5,0,5,2,0,0,174,-36.4
53,5,2,1,1,2,0,256,-42.7
50,4,0,6,2,3,0,762,-36.1
51,1,1,1,0,0,0,45,-36.4
47,1,0,1,0,1,0,33,-41.8
46,0,0,0,0,0,0,86,-36.4
62,5,0,1,0,4,0,210,-26.9
35,1,0,1,1,0,0,478,-46.2
44,2,0,1,1,2,0,136,-42.7
43,6,0,6,0,3,0,157,-36.1
39,2,0,1,1,2,0,219,-42.7
32,2,1,6,1,3,0,61,-36.1
29,2,1,1,1,1,3,415,-40.8
36,2,1,6,0,5,0,642,-42.0
41,4,2,6,1,3,0,252,-38.3
34,2,0,1,0,0,0,350,-46.2
51,3,0,1,0,5,0,11,-42.0
43,4,2,4,1,0,0,201,-36.4
40,6,0,1,0,0,0,238,-36.4
36,2,0,1,0,1,0,127,-41.8
50,2,0,6,0,1,0,77,-41.8
51,2,0,6,0,2,0,172,-42.7
42,6,2,6,0,2,0,255,-42.7
37,10,2,6,1,2,0,224,-42.7
34,4,0,4,1,2,0,64,-42.7
24,1,1,1,0,0,0,47,-46.2
51,3,2,0,1,0,0,314,-46.2
49,2,1,3,1,5,0,259,-42.0
33,4,0,4,1,0,0,318,-46.2
29,7,1,0,1,5,10,112,-50.8
58,1,0,0,0,1,0,322,-41.8
49,10,0,1,0,0,0,189,-36.4
49,2,0,1,1,8,0,216,-47.1
21,8,1,6,1,8,0,169,-47.1
38,2,0,6,0,3,0,173,-36.1
35,9,0,3,0,0,0,108,-36.4
33,3,2,3,1,2,0,464,-42.7
26,2,1,1,0,1,0,205,-41.8
37,4,0,4,0,3,0,386,-36.1
52,5,0,6,1,5,0,215,-42.0
44,3,0,2,0,0,0,285,-36.4
41,1,0,1,1,0,0,55,-36.4
85,5,1,4,0,7,8,116,-34.8
33,2,2,6,0,1,0,92,-41.8
34,1,1,1,1,5,0,149,-42.0
50,9,0,5,0,4,9,209,-26.9
40,4,0,1,0,5,0,231,-42.0
60,8,0,4,1,1,0,318,-41.8
30,2,1,6,0,3,0,235,-36.1
50,1,0,1,1,0,0,175,-36.4
32,2,0,1,0,0,0,70,-36.4
29,2,1,3,0,1,0,569,-41.8
41,3,1,0,1,8,0,94,-47.1
38,4,0,4,1,5,0,205,-42.0
24,1,1,1,1,0,7,263,-46.2
50,1,1,2,0,8,7,119,-47.1
36,2,1,1,1,0,0,235,-46.2
42,2,1,6,1,2,0,218,-42.7
75,5,0,3,0,7,0,293,-34.8
54,3,2,0,1,2,0,80,-42.7
39,2,1,6,0,2,0,60,-42.7
33,2,1,6,0,0,0,134,-36.4
29,11,1,4,1,5,8,123,-30.1
31,3,2,4,1,0,0,176,-36.4
29,2,0,1,0,1,0,155,-40.8
29,2,1,6,1,3,0,158,-36.1
48,3,0,5,0,3,0,63,-36.1
35,3,0,3,0,1,0,388,-41.8
29,4,1,6,0,0,0,170,-46.2
46,2,0,1,1,8,0,166,-34.6
39,7,0,1,0,0,0,241,-36.4
47,2,2,6,1,0,0,256,-36.4
30,3,0,3,0,0,0,249,-36.4
31,2,0,6,1,3,0,113,-36.1
26,4,1,4,0,4,17,4,-49.5
58,6,0,0,0,1,0,301,-41.8
59,5,0,4,1,1,0,77,-41.8
44,4,2,6,1,2,0,31,-42.7
41,0,0,6,0,0,0,104,-36.4
41,3,0,3,1,0,0,256,-46.2
44,6,0,6,0,9,0,127,-37.5
43,2,0,6,1,3,0,444,-36.1
39,2,1,1,1,8,0,341,-47.1
56,5,0,1,0,0,0,319,-36.4
38,3,0,0,1,0,0,72,-36.4
46,3,0,0,0,3,0,414,-36.1
54,6,0,6,1,2,0,100,-42.7
47,8,1,5,1,2,0,202,-42.7
44,1,0,0,1,0,0,160,-36.4
39,2,0,6,0,0,0,109,-36.4
39,3,0,3,0,0,0,124,-46.2
37,6,0,6,1,5,0,33,-42.0
51,4,0,3,1,2,0,114,-42.7
29,8,1,6,0,1,0,221,-41.8
42,4,0,6,0,5,0,172,-42.0
37,3,0,4,1,2,0,83,-42.7
32,3,0,0,1,5,0,111,-30.1
26,11,1,6,0,5,8,181,-30.1
51,3,0,2,1,0,0,211,-46.2
34,2,0,6,0,3,0,199,-36.1
42,1,0,1,1,0,0,137,-36.4
55,2,0,6,1,2,0,129,-40.3
36,2,1,6,0,2,0,78,-42.7
28,2,0,1,1,0,0,293,-46.2
38,1,2,2,0,1,0,269,-41.8
56,3,0,0,1,2,0,522,-42.7
46,8,0,6,0,2,0,22,-42.7
30,2,1,6,1,3,0,39,-36.1
52,2,2,3,1,0,0,51,-46.2
55,5,0,4,1,3,0,181,-36.1
50,7,0,1,0,5,0,808,-42.0
34,8,0,0,0,0,0,100,-46.2
35,3,0,2,1,0,13,225,-46.2
42,3,0,0,0,0,0,276,-46.2
36,6,0,6,0,1,0,221,-41.8
29,4,1,4,0,0,0,248,-46.2
28,11,1,6,1,0,0,225,-36.4
36,6,0,6,0,0,0,268,-46.2
31,4,1,4,1,5,0,16,-42.0
33,3,0,1,0,2,0,69,-42.7
35,3,0,3,0,1,0,94,-41.8
39,4,0,1,0,3,0,225,-36.1
34,4,1,6,0,2,0,117,-42.7
54,3,1,3,1,8,0,14,-47.1
31,2,1,6,0,3,0,122,-31.4
46,3,0,0,1,3,0,626,-36.1
53,2,0,6,0,3,0,103,-36.1
43,2,2,3,0,0,0,73,-36.4
45,6,0,3,1,0,0,305,-46.2
43,2,0,6,1,2,0,122,-42.7
32,2,1,1,0,0,0,611,-36.4
28,2,0,1,0,1,0,98,-41.8
57,6,0,6,0,9,1,277,-37.5
30,2,1,1,0,3,21,18,-38.3
39,3,1,6,0,2,0,81,-42.7
41,1,0,3,1,0,0,256,-36.4
41,2,0,6,1,3,0,12,-36.1
28,3,0,2,0,0,0,262,-36.4
39,3,0,2,1,1,0,453,-41.8
32,6,0,6,1,5,0,118,-42.0
29,6,1,6,0,5,0,232,-42.0
41,2,2,1,1,1,0,199,-41.8
38,2,0,6,1,3,0,119,-36.1
44,6,0,4,1,8,0,345,-47.1
30,2,0,6,0,8,0,313,-47.1
48,9,0,2,0,2,0,884,-42.7
51,10,1,3,0,0,0,123,-46.2
46,4,0,6,1,3,0,13,-36.1
42,2,0,6,0,2,0,56,-42.7
38,4,2,4,1,3,0,130,-36.1
45,2,0,5,0,1,0,155,-40.8
40,8,1,6,1,2,0,1065,-42.7
44,7,0,3,1,0,0,152,-46.2
51,10,0,3,0,3,0,135,-36.1
38,4,1,6,0,8,0,301,-47.1
40,8,1,6,1,8,12,509,-47.1
45,3,0,3,2,8,0,182,-47.1
31,1,1,1,0,0,0,343,-46.2
45,3,0,2,0,2,0,636,-42.7
34,8,0,6,2,2,0,156,-40.3
34,1,0,4,1,0,0,72,-46.2
46,3,0,2,1,0,0,1091,-46.2
32,2,1,6,1,3,0,457,-36.1
26,3,1,3,1,0,0,535,-46.2
34,1,1,1,1,0,0,541,-46.2
43,1,0,1,1,1,0,83,-41.8
36,2,1,1,0,2,0,219,-42.7
43,2,0,6,1,3,0,149,-36.1
47,1,0,1,0,5,0,107,-42.0
29,1,1,1,0,8,0,473,-47.1
39,1,0,1,1,0,0,203,-36.4
43,2,1,6,1,0,0,48,-46.2
58,1,0,5,1,3,0,197,-36.1
52,1,0,1,2,0,0,854,-36.4
47,4,0,4,2,0,0,89,-36.4
47,2,1,6,1,4,0,333,-49.5
43,3,0,0,0,0,0,134,-36.4
41,2,1,6,1,1,0,95,-40.8
49,2,0,6,1,0,0,194,-46.2
31,4,0,4,1,3,0,143,-36.1
28,4,2,6,1,2,0,247,-42.7
25,7,1,4,1,8,0,97,-47.1
53,10,1,3,0,2,0,933,-42.7
26,2,1,1,0,8,0,171,-47.1
38,4,1,6,1,2,0,210,-42.7
55,2,0,1,0,8,0,518,-47.1
39,2,1,1,1,4,0,386,-26.9
35,2,0,1,0,0,0,172,-46.2
51,1,0,1,0,0,0,132,-36.4
60,2,0,1,0,2,0,320,-42.7
36,3,0,0,1,1,0,41,-41.8
48,9,0,5,1,2,0,207,-42.7
30,3,0,2,1,0,0,429,-46.2
58,5,0,0,0,2,0,283,-42.7
45,3,0,3,0,0,0,145,-36.4
43,3,0,3,0,0,0,13,-36.4
57,9,0,5,1,0,0,325,-36.4
45,4,0,4,0,0,0,55,-46.2
36,1,1,1,0,0,0,7,-46.2
32,2,0,6,0,2,0,45,-42.7
24,10,1,1,1,1,0,113,-41.8
25,3,1,2,1,0,0,109,-46.2
54,4,0,4,1,3,0,687,-36.1
33,1,2,6,1,8,0,230,-47.1
32,3,0,3,0,0,0,206,-46.2
45,1,0,1,0,0,0,229,-36.4
52,2,2,1,1,0,0,54,-46.2
37,3,0,0,0,0,0,45,-36.4
33,4,2,4,1,0,0,110,-36.4
46,10,0,5,1,8,0,58,-47.1
49,3,0,3,0,1,0,95,-41.8
56,1,2,1,1,2,0,761,-42.7
45,1,2,1,0,1,0,691,-41.8
24,11,1,1,1,0,0,66,-46.2
52,6,0,4,0,0,0,393,-36.4
42,4,2,3,1,2,0,195,-42.7
28,1,1,1,0,0,0,397,-36.4
43,6,0,6,1,0,0,114,-36.4
53,6,2,6,1,8,0,222,-34.6
41,4,0,1,0,3,0,66,-36.1
23,2,0,3,1,2,0,686,-42.7
42,0,0,3,1,2,0,301,-42.7
57,4,0,6,0,3,0,159,-36.1
38,2,2,2,1,8,0,926,-47.1
38,3,0,3,0,5,0,145,-42.0
39,6,0,6,1,0,0,837,-46.2
42,3,0,5,0,1,0,96,-41.8
38,2,0,6,0,1,0,757,-41.8
42,3,2,1,1,0,0,175,-46.2
45,10,0,6,0,0,0,82,-36.4
43,3,0,0,1,5,0,284,-42.0
54,2,0,5,1,9,0,82,-29.8
36,1,1,3,1,0,0,293,-46.2
37,3,0,3,1,8,0,186,-47.1
51,8,2,6,1,5,0,670,-42.0
54,4,2,6,1,0,0,132,-46.2
29,2,1,1,1,0,0,443,-46.2
55,4,0,4,1,3,0,160,-36.1
37,2,0,6,1,1,0,83,-41.8
39,0,0,6,1,1,0,258,-41.8
29,2,1,1,1,0,0,53,-46.2
41,2,0,6,1,5,0,61,-42.0
58,7,0,0,1,7,0,439,-50.0
36,3,1,2,1,5,0,82,-42.0
55,5,2,4,0,1,0,182,-41.8
23,4,1,1,0,0,0,198,-46.2
50,2,0,6,1,6,0,410,-33.0
33,6,0,6,1,0,0,316,-36.4
54,3,0,3,1,3,0,110,-36.1
31,3,0,2,1,0,0,290,-46.2
42,4,1,5,0,0,0,230,-36.4
29,8,0,6,0,0,0,105,-46.2
38,3,0,3,1,1,0,350,-41.8
46,1,2,1,0,0,0,56,-36.4
39,2,1,6,1,2,0,589,-42.7
35,2,1,6,1,2,0,963,-42.7
31,3,1,0,0,5,0,148,-42.0
35,4,0,4,0,2,0,15,-42.7
32,4,1,4,1,0,0,242,-46.2
36,2,0,2,0,0,0,114,-36.4
36,3,0,0,1,2,0,87,-42.7
30,3,1,2,0,2,0,252,-42.7
23,2,1,6,1,8,0,71,-47.1
34,8,1,6,0,2,0,208,-42.7
54,1,2,1,1,4,3,178,-49.5
32,4,1,4,1,2,0,81,-42.7
39,1,0,1,0,0,0,294,-46.2
44,10,2,6,1,8,0,580,-47.1
35,2,2,1,0,5,0,49,-42.0
37,1,2,3,1,2,0,684,-42.7
47,4,0,4,0,0,0,79,-36.4
30,4,0,4,1,3,0,111,-36.1
35,0,1,4,1,3,0,111,-36.1
35,1,0,1,1,0,0,31,-46.2
27,3,0,3,1,0,0,152,-36.4
40,2,1,6,1,5,0,12,-42.0
40,2,2,6,1,3,0,302,-36.1
43,6,0,6,1,5,0,1084,-42.0
54,1,0,1,1,1,0,184,-41.8
32,1,0,1,0,2,0,157,-42.7
38,2,1,6,1,1,0,284,-41.8
46,8,0,3,1,3,0,102,-36.1
50,3,0,2,1,3,0,604,-36.1
48,4,0,4,1,1,0,321,-41.8
31,4,0,4,1,3,0,49,-36.1
57,2,1,5,0,2,0,137,-42.7
40,3,2,3,0,1,0,575,-41.8
43,3,0,0,1,0,0,625,-46.2
35,2,2,6,0,5,0,35,-42.0
41,1,0,3,1,1,0,147,-41.8
30,1,0,4,0,0,0,66,-46.2
37,2,1,6,0,2,0,43,-42.7
28,6,1,6,1,9,0,76,-29.8
31,10,0,6,0,5,0,723,-42.0
27,1,1,1,2,2,0,179,-40.3
47,3,0,1,1,0,0,269,-36.4
65,0,0,0,0,1,0,89,-40.8
45,3,0,2,1,1,0,55,-41.8
47,3,0,3,0,2,0,134,-42.7
30,2,0,6,0,2,0,397,-42.7
40,2,2,4,1,0,0,539,-36.4
32,2,0,6,1,0,0,82,-36.4
35,2,0,6,0,5,0,397,-42.0
38,2,0,2,1,2,0,135,-42.7
28,6,0,6,0,1,0,138,-41.8
31,2,1,1,1,2,0,120,-42.7
41,3,0,0,0,1,0,96,-41.8
60,5,0,0,1,3,0,155,-36.1
29,3,0,4,0,5,0,54,-42.0
36,10,0,1,1,5,0,139,-42.0
47,2,0,4,1,3,0,136,-36.1
48,2,1,6,1,3,0,408,-36.1
46,3,2,0,0,0,0,152,-36.4
56,3,0,2,1,2,0,28,-42.7
38,3,2,5,0,5,0,596,-42.0
52,8,0,6,1,1,0,106,-41.8
49,2,2,6,1,0,0,164,-46.2
30,4,0,6,1,0,0,170,-36.4
31,3,1,3,1,5,0,135,-42.0
38,4,1,1,0,3,0,104,-36.1
36,3,0,3,1,0,0,47,-46.2
42,4,0,6,0,3,0,161,-36.1
44,2,1,6,1,5,0,90,-42.0
29,4,1,4,0,5,1,127,-50.8
57,4,2,4,2,5,0,87,-42.0
54,2,0,6,1,3,0,120,-36.1
36,6,2,6,1,9,1,337,-37.5
31,1,2,1,0,8,0,330,-47.1
54,4,0,4,0,3,0,213,-36.1
23,11,1,1,1,0,0,143,-46.2
40,8,0,4,0,8,0,210,-47.1
66,5,0,0,1,2,0,568,-40.3
42,6,0,1,0,2,0,179,-42.7
39,4,1,4,1,3,0,91,-36.1
31,2,0,6,1,3,0,67,-36.1
36,2,1,6,1,8,0,198,-47.1
40,4,0,6,1,0,0,248,-46.2
39,1,1,1,1,0,0,305,-46.2
44,2,2,1,1,2,0,269,-42.7
32,4,0,4,1,3,0,187,-36.1
44,3,0,3,1,0,0,302,-36.4
39,1,0,1,1,1,0,554,-41.8
29,2,1,6,0,0,0,122,-36.4
31,4,2,1,0,3,0,67,-36.1
31,6,1,6,0,5,0,104,-42.0
38,2,1,6,0,0,0,189,-36.4
43,2,0,6,0,5,0,97,-42.0
35,3,0,1,0,2,0,260,-42.7
21,3,1,3,0,2,0,127,-42.7
50,4,0,4,0,3,0,139,-36.1
41,3,0,3,0,1,0,13,-41.8
34,6,0,6,1,3,0,294,-36.1
30,4,1,6,1,3,0,55,-36.1
41,2,0,6,1,8,0,183,-47.1
35,3,0,2,1,0,0,406,-46.2
32,1,1,4,1,1,0,297,-40.8
33,2,1,6,2,0,0,498,-46.2
44,4,1,4,0,0,0,374,-36.4
34,3,1,3,1,0,0,247,-36.4
31,4,1,4,0,5,0,215,-42.0
37,3,0,4,1,0,0,492,-36.4
33,4,2,4,1,5,0,104,-42.0
42,3,0,0,0,0,0,391,-36.4
42,2,0,6,1,5,2,75,-42.0
30,3,0,3,0,0,0,114,-36.4
47,4,0,4,1,3,0,175,-36.1
22,4,0,3,0,1,0,561,-41.8
31,4,1,6,0,5,0,110,-42.0
20,3,1,1,1,0,0,159,-46.2
37,3,1,1,0,0,0,332,-36.4
32,4,0,6,1,2,0,22,-42.7
54,3,0,3,1,2,0,602,-42.7
29,2,0,1,0,2,0,65,-42.7
50,3,0,0,1,0,0,152,-36.4
54,5,2,0,1,2,0,141,-42.7
36,2,0,2,1,5,0,183,-42.0
39,6,0,6,1,0,0,55,-46.2
34,2,1,1,1,2,0,49,-42.7
41,3,0,2,1,0,0,133,-46.2
78,5,2,2,0,4,0,631,-26.9
37,4,1,1,1,8,0,44,-47.1
42,0,1,0,1,0,0,86,-36.4
34,4,0,1,0,0,0,228,-36.4
38,2,2,6,1,3,0,92,-36.1
31,2,1,6,0,1,0,210,-40.8
51,3,0,1,0,0,0,147,-36.4
27,9,1,1,1,0,0,334,-46.2
39,10,0,1,0,0,0,173,-36.4
31,1,1,4,0,1,0,56,-41.8
50,5,2,1,1,5,0,691,-42.0
25,2,1,1,1,8,0,416,-47.1
53,3,2,0,1,2,0,155,-42.7
45,3,0,0,0,0,0,219,-36.4
38,2,0,6,1,4,0,90,-26.9
38,4,1,1,0,0,0,152,-36.4
45,3,0,3,0,1,0,13,-41.8
40,4,2,4,0,3,0,49,-36.1
25,3,0,3,0,0,0,340,-36.4
45,2,2,6,1,2,0,340,-42.7
42,2,0,6,1,2,0,313,-42.7
30,3,0,3,1,2,0,245,-42.7
31,0,0,1,1,2,0,64,-42.7
56,6,0,4,0,2,0,291,-33.6
27,1,1,1,1,2,0,71,-42.7
36,4,1,4,0,1,0,146,-40.8
28,8,1,6,1,0,0,63,-46.2
25,3,0,3,0,2,0,108,-42.7
44,4,0,4,1,0,0,292,-46.2
36,2,1,6,1,1,0,99,-41.8
39,2,0,1,0,0,0,806,-46.2
37,2,2,6,1,1,0,683,-41.8
33,3,1,3,1,5,0,175,-42.0
31,1,0,1,1,1,0,591,-40.8
54,6,0,1,1,0,0,134,-36.4
47,0,0,6,1,3,0,232,-31.4
42,9,1,6,1,2,0,513,-40.3
36,4,0,1,0,5,0,255,-42.0
43,6,0,2,0,0,0,189,-36.4
54,3,0,5,1,3,0,150,-36.1
31,3,0,3,1,0,0,161,-46.2
32,3,0,2,0,0,0,60,-36.4
